flickr',using_id',img_loc',the_image',img_width',img_height',crop_coords',do_img_at',sub_img,full_id',r_min',r_max',r_mean',r_mode',g_min',g_max',g_mean',g_mode',b_min',b_max',b_mean',b_mode',center_rgb',post_num_regions',post_top_hsl',post_top_count',post_2_hsl',post_2_count',post_3_hsl',post_3_count',post_4_hsl',post_4_count',post_5_hsl',post_5_count',post_6_hsl',post_6_count',center_hsl',full_red_count',visib_red_count',vivid_red_count',full_orange_count',visib_orange_count',vivid_orange_count',full_yellow_count',visib_yellow_count',vivid_yellow_count',full_green_count',visib_green_count',vivid_green_count',full_cyan_count',visib_cyan_count',vivid_cyan_count',full_blue_count',visib_blue_count',vivid_blue_count',full_purple_count',visib_purple_count',vivid_purple_count',full_mag_count',visib_mag_count',vivid_mag_count',vivid_count',sat_min_val',sat_25_val',sat_50_val',sat_75_val',sat_max_val',hue_mean_val',sat_mean_val',light_mean_val',light_max_val',light_max_count',light_min_val',light_min_count',light_25_value',light_50_value',light_75_value',gen_bright_count',gen_dark_count',common_hsl_1_val',common_hsl_1_count',common_hsl_2_val',common_hsl_2_count',common_hsl_3_val',common_hsl_3_count',common_hsl_4_val',common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52976682172,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA60012710>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698599818,5,5297668217205,0,255,168.4671531,57938,0,255,160.1789327,54858,0,255,143.9315429,50392,"(64, 64, 84)",138,"(0.0, 0.0, 0.9921568627450981)",284218,"(216.00000000000009, 0.02793296089385473, 0.3509803921568627)",104259,"(27.69230769230767, 0.12871287128712866, 0.603921568627451)",61393,"(252.00000000000003, 0.06849315068493156, 0.28627450980392155)",34832,"(180.0, 0.2, 0.9901960784313726)",24954,"(224.44444444444449, 0.10931174089068821, 0.5156862745098039)",21937,"[240.0, 0.13513513513513514, 0.2901960784313725]",154614,78,0,55232,11818,0,275867,128921,2803,7879,0,0,65522,30,0,176864,55,0,73468,2,0,8789,0,0,2803,0,0.04545454545,0.1282051282,0.4974358974,1,109.8419037,0.2718878531,0.6123577303,1,58259,0,2,0.4333333333,0.6470588235,0.7588235294,98124,482,"(0.0, 0.0, 1.0)",41714,"(0.0, 0.0, 0.23137254901960785)",8818,"(0.0, 0.0, 0.2196078431372549)",7879,"(0.0, 0.0, 0.23921568627450981)",7801
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52976682172,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA60012710>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698599848,6,5297668217206,0,255,167.9192236,13989,0,255,115.7289301,18055,0,255,119.584391,15788,"(213, 99, 111)",124,"(356.47058823529414, 0.29565217391304355, 0.45098039215686275)",350066,"(32.85714285714286, 0.42, 0.607843137254902)",114750,"(230.99999999999997, 0.08695652173913045, 0.4509803921568627)",43716,"(76.36363636363637, 0.048034934497816616, 0.4490196078431372)",25204,"(44.99999999999994, 0.05405405405405405, 0.2901960784313726)",20242,"(16.097560975609746, 0.20398009950248755, 0.6058823529411765)",18235,"[353.6842105263158, 0.5757575757575758, 0.611764705882353]",441998,328727,14800,69328,4937,0,122718,5942,0,17946,0,0,24299,4,0,85036,16,0,23001,4,0,10919,35,17,14817,0,0.0989010989,0.2285714286,0.5801104972,1,220.9606959,0.3330566914,0.5536308517,1,92,0,157,0.4666666667,0.5882352941,0.6568627451,5697,5889,"(39.99999999999995, 0.04477611940298513, 0.2627450980392157)",2182,"(40.00000000000004, 0.04347826086956516, 0.2705882352941177)",2090,"(42.857142857142904, 0.05426356589147284, 0.2529411764705882)",1871,"(39.99999999999995, 0.04225352112676061, 0.2784313725490196)",1607
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52976682172,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA60012710>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698599880,7,5297668217207,0,255,173.9654586,127722,0,255,168.7007422,133272,0,255,175.4024966,142029,"(153, 160, 168)",23,"(180.0, 0.6000000000000023, 0.9901960784313726)",374950,"(83.99999999999999, 0.16129032258064457, 0.9392156862745098)",174477,"(210.0, 0.5, 0.9921568627450981)",63305,"(223.44827586206898, 0.2566371681415931, 0.7784313725490196)",47564,"(352.40506329113924, 0.5302013422818793, 0.707843137254902)",30773,"(12.00000000000007, 0.10638297872340427, 0.7235294117647059)",29396,"[212.0, 0.07936507936507936, 0.6294117647058823]",238723,25793,0,16594,1,0,23374,0,0,20466,0,0,189157,0,0,156446,0,0,64085,6,0,61795,7672,0,0,0,0.01214574899,0.03862660944,0.1846153846,1,168.82165,0.1614834562,0.6782223637,1,138828,0.04117647059,2,0.4901960784,0.6745098039,0.8921568627,215489,12,"(0.0, 0.0, 1.0)",120831,"(0.0, 0.0, 0.35294117647058826)",6096,"(216.00000000000009, 0.027027027027027004, 0.36274509803921573)",5992,"(224.99999999999983, 0.02197802197802198, 0.35686274509803917)",5893
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52976682172,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA60012710>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698599901,8,5297668217208,0,255,141.0275555,36118,0,255,137.7512412,35384,0,255,130.2157118,31829,"(64, 64, 64)",9,"(120.0, 0.023255813953488372, 0.33725490196078434)",579621,"(60.0, 1.0, 0.9980392156862745)",194595,"(120.0, 0.0120481927710843, 0.8372549019607843)",8282,"(26.666666666666664, 0.11392405063291143, 0.5352941176470588)",3570,"(206.6666666666668, 0.06569343065693428, 0.7313725490196079)",3175,"(220.00000000000006, 0.10112359550561797, 0.8254901960784313)",2339,"[0.0, 0.0, 0.25098039215686274]",227355,0,0,113810,0,0,290738,15445,12,12385,0,0,39462,0,0,76621,0,0,28759,0,0,4832,376,0,12,0,0,0.04545454545,0.1081081081,1,66.75206883,0.1280374349,0.5317055007,1,35951,0,58,0.3294117647,0.4823529412,0.7392156863,99672,550,"(0.0, 0.0, 1.0)",24898,"(0.0, 0.0, 0.2196078431372549)",14955,"(0.0, 0.0, 0.20784313725490197)",14034,"(0.0, 0.0, 0.23137254901960785)",13922
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52976682172,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA60012710>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698599922,9,5297668217209,0,255,183.95174,16283,0,255,181.0255542,20613,0,255,167.9036408,15825,"(195, 186, 164)",98,"(150.0, 0.16666666666666627, 0.9764705882352941)",432362,"(50.76923076923079, 0.09629629629629616, 0.7352941176470589)",72940,"(203.99999999999991, 0.022624434389140254, 0.43333333333333335)",46286,"(145.00000000000006, 0.05042016806722689, 0.4666666666666667)",31877,"(174.54545454545456, 0.08270676691729315, 0.7392156862745098)",15547,"(60.0, 0.045454545454545484, 0.43137254901960786)",15398,"[42.58064516129031, 0.20529801324503294, 0.7039215686274509]",19989,4273,171,7166,2,0,524944,2673,0,53741,2,0,119451,51,0,38284,0,0,5889,0,0,2190,0,0,171,0,0.06382978723,0.1586206897,0.2678571429,1,85.29879099,0.1897229399,0.6912428724,1,7080,0,18,0.6294117647,0.7156862745,0.7921568627,113081,1462,"(41.66666666666668, 0.25714285714285695, 0.7254901960784313)",2983,"(228.00000000000003, 0.02890173410404622, 0.3392156862745098)",2239,"(40.54054054054057, 0.25170068027210885, 0.7117647058823529)",2148,"(216.00000000000009, 0.02958579881656802, 0.3313725490196079)",2135
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698599950,9,5252870552800,0,255,168.0658828,315361,0,255,154.1743591,330014,0,255,152.0723495,249875,"(228, 205, 190)",501,"(60.0, 0.02040816326530604, 0.903921568627451)",4227283,"(11.641791044776113, 0.3145539906103287, 0.5823529411764706)",578757,"(19.32203389830508, 0.27441860465116275, 0.5784313725490196)",474043,"(260.00000000000006, 0.02777777777777781, 0.4235294117647059)",134191,"(209.9999999999999, 0.45454545454545464, 0.9568627450980391)",126435,"(29.999999999999858, 0.035294117647058865, 0.6666666666666667)",123559,"[23.684210526315788, 0.41304347826086957, 0.8196078431372549]",1805336,136546,22,1765650,212784,36,1051761,24043,0,141606,0,0,753484,11562,477,768442,16559,357,358257,1,0,433352,46352,7,899,0,0.05306122449,0.1284916201,0.2975609756,1,129.464561,0.2014302107,0.623635782,1,320839,0,3,0.462745098,0.6215686275,0.7647058824,974770,234,"(0.0, 0.0, 1.0)",204171,"(60.0, 1.0, 0.9980392156862745)",19218,"(180.0, 1.0, 0.9980392156862745)",11358,"(60.0, 1.0, 0.996078431372549)",11274
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600186,1,5252870552801,70,255,169.5494726,16658,46,255,168.6711552,14028,28,255,169.3172806,13653,"(151, 157, 162)",44,"(90.0, 0.0416666666666665, 0.9058823529411765)",636206,"(16.153846153846168, 0.29545454545454536, 0.8274509803921568)",21247,"(22.500000000000135, 0.1, 0.8431372549019607)",20503,"(0.0, 0.026666666666666766, 0.7058823529411764)",11257,"(24.705882352941195, 0.08292682926829266, 0.5980392156862745)",7831,"(14.75409836065574, 0.42657342657342673, 0.7196078431372549)",7800,"[207.2727272727272, 0.055837563451776595, 0.6137254901960785]",69008,1021,0,115358,10292,1,25077,6,0,83922,0,0,303516,0,0,145406,0,0,21096,0,0,6497,0,0,1,0,0.03825136612,0.06161137441,0.08374384236,1,151.5230522,0.1013059255,0.6651127015,1,15632,0.2254901961,2,0.5352941176,0.6529411765,0.7901960784,124450,0,"(0.0, 0.0, 1.0)",10446,"(120.0, 0.058823529411764476, 0.9)",1931,"(120.0, 0.05660377358490595, 0.896078431372549)",1823,"(120.0, 0.06122448979591812, 0.903921568627451)",1693
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600208,2,5252870552802,0,255,142.6691098,10584,0,255,141.3352946,19976,0,255,149.5367892,26674,"(120, 115, 110)",150,"(17.454545454545453, 0.29411764705882354, 0.6333333333333333)",147743,"(210.00000000000009, 0.41666666666666685, 0.9529411764705882)",123247,"(222.3529411764706, 0.08457711442786069, 0.3941176470588235)",66434,"(246.66666666666677, 0.06122448979591844, 0.28823529411764703)",45318,"(240.0, 0.07096774193548389, 0.303921568627451)",27740,"(240.0, 0.021739130434782605, 0.36078431372549025)",27601,"[30.0, 0.04347826086956519, 0.45098039215686275]",122720,4827,0,147201,2364,0,61389,0,0,2786,0,0,107860,11549,477,259129,14115,357,53604,1,0,39511,4396,0,834,0,0.05172413793,0.1004784689,0.2236842105,1,151.1581139,0.1822341774,0.571427568,1,25644,0,1,0.4039215686,0.5392156863,0.7117647059,87648,104,"(0.0, 0.0, 1.0)",5616,"(180.0, 1.0, 0.996078431372549)",2904,"(180.0, 1.0, 0.9980392156862745)",2328,"(180.0, 1.0, 0.9941176470588236)",2302
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600237,3,5252870552803,0,255,141.2024914,16078,0,239,122.2644127,24905,0,244,123.2501363,19882,"(148, 110, 102)",77,"(11.641791044776113, 0.3145539906103287, 0.5823529411764706)",334302,"(251.99999999999994, 0.022831050228310484, 0.4294117647058824)",115972,"(38.57142857142861, 0.10447761194029834, 0.7372549019607844)",81214,"(321.8181818181818, 0.6346153846153848, 0.7960784313725491)",40222,"(235.0, 0.061855670103092786, 0.3803921568627451)",13938,"(4.28571428571439, 0.07526881720430109, 0.6352941176470588)",12621,"[10.434782608695652, 0.18400000000000002, 0.4901960784313726]",223204,3003,0,161270,3796,0,114348,842,0,459,0,0,4112,0,0,85628,0,0,79722,0,0,101897,13657,2,2,0,0.06849315068,0.1162790698,0.1932773109,1,139.4564894,0.1535790282,0.5109359829,0.931372549,35,0.06666666667,1,0.3764705882,0.4764705882,0.637254902,4267,12,"(221.25, 0.08888888888888888, 0.35294117647058826)",3107,"(220.00000000000003, 0.08196721311475412, 0.3588235294117647)",2944,"(221.25, 0.09090909090909091, 0.34509803921568627)",2886,"(221.24999999999994, 0.08602150537634409, 0.36470588235294116)",2697
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600264,4,5252870552804,50,255,198.559595,86634,46,255,200.6153012,93782,39,255,196.5902186,75314,"(181, 204, 198)",14,"(60.0, 0.09090909090909059, 0.9352941176470588)",494691,"(0.0, 0.0, 0.996078431372549)",270823,"(180.0, 0.019230769230769437, 0.7960784313725491)",13029,"(31.200000000000028, 0.1396648044692737, 0.6490196078431372)",4482,"(270.0, 0.011627906976744143, 0.6627450980392157)",2785,"(218.18181818181816, 0.14285714285714307, 0.8490196078431372)",1499,"[164.3478260869565, 0.18400000000000005, 0.7549019607843137]",121351,0,0,34230,6,0,296709,0,0,29451,0,0,173983,0,0,72221,0,0,48856,0,0,16378,0,0,0,0,0.01587301587,0.1014492754,0.1818181818,1,109.1227267,0.1402814017,0.7765774578,1,89321,0.1745098039,1,0.6666666667,0.8,0.9176470588,292681,0,"(0.0, 0.0, 1.0)",67485,"(60.0, 1.0, 0.9980392156862745)",4879,"(75.0, 0.14285714285714227, 0.9450980392156862)",2744,"(180.0, 1.0, 0.9980392156862745)",2723
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600286,5,5252870552805,0,255,138.6095486,25439,0,255,131.3070292,20605,0,255,135.7381021,22487,"(228, 204, 188)",65,"(240.0, 0.015706806282722457, 0.6254901960784314)",727321,"(244.99999999999997, 0.053571428571428645, 0.5607843137254902)",10066,"(37.99999999999997, 0.18292682926829273, 0.6784313725490196)",4701,"(18.46153846153851, 0.09090909090909098, 0.7196078431372549)",4115,"(15.999999999999936, 0.09090909090909095, 0.6764705882352942)",3644,"(286.1538461538462, 0.05485232067510547, 0.4647058823529412)",3275,"[24.0, 0.42553191489361697, 0.8156862745098039]",190664,2004,0,147769,100,0,55384,73,0,1345,0,0,14713,13,0,180474,2444,0,128716,0,0,99170,1320,0,0,0,0.02392344498,0.05833333333,0.1625615764,1,169.4724036,0.1279397981,0.5339673738,1,26688,0,2,0.3745098039,0.4862745098,0.6588235294,62210,89,"(0.0, 0.0, 1.0)",14639,"(229.99999999999997, 0.13953488372093023, 0.33725490196078434)",5702,"(229.99999999999997, 0.14285714285714285, 0.32941176470588235)",5649,"(230.4, 0.1515151515151515, 0.3235294117647059)",4704
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600312,6,5252870552806,43,255,168.7266368,10313,0,255,133.7256645,13780,0,255,131.6608352,14002,"(173, 146, 112)",107,"(41.6949152542373, 0.5728155339805823, 0.7980392156862746)",140297,"(15.999999999999982, 0.2941176470588236, 0.6)",102717,"(311.99999999999994, 0.022624434389140254, 0.43333333333333335)",92984,"(279.99999999999983, 0.02752293577981655, 0.5725490196078431)",77084,"(327.5, 0.4499999999999999, 0.6862745098039216)",48121,"(6.12244897959183, 0.20000000000000007, 0.5196078431372549)",40280,"[33.442622950819654, 0.27111111111111114, 0.5588235294117647]",308035,29150,22,198469,6783,0,122893,6514,0,117,0,0,1802,0,0,6324,0,0,19140,0,0,137182,26542,5,27,0,0.1465517241,0.2380952381,0.3555555556,1,148.018983,0.2726362695,0.575176905,0.9862745098,28,0.1039215686,2,0.4549019608,0.5588235294,0.6823529412,47011,7,"(320.0, 0.01639344262295076, 0.3588235294117647)",476,"(340.00000000000006, 0.01604278074866312, 0.3666666666666667)",465,"(319.9999999999999, 0.01587301587301589, 0.37058823529411766)",460,"(339.99999999999983, 0.016574585635359136, 0.3549019607843137)",448
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600343,7,5252870552807,0,255,208.7531616,173371,28,255,206.8103252,183985,0,255,198.0421784,119735,"(255, 255, 254)",51,"(45.0, 0.358974358974359, 0.8470588235294118)",330925,"(38.8235294117647, 0.6296296296296292, 0.788235294117647)",192921,"(160.0, 0.06666666666666637, 0.9117647058823529)",54001,"(19.534883720930246, 0.23756906077348064, 0.6450980392156862)",34136,"(26.47058823529413, 0.19767441860465113, 0.6627450980392157)",33637,"(75.0, 0.018181818181818115, 0.5686274509803921)",30420,"[60.0, 1.0, 0.9980392156862745]",134492,0,0,160989,3184,0,273253,701,0,22492,0,0,147264,0,0,19042,0,0,6495,0,0,6866,0,0,0,0,0.04,0.2066115702,0.350877193,1,72.13509037,0.285156962,0.7994355108,1,162935,0.05490196078,1,0.6901960784,0.8117647059,0.9745098039,332679,2,"(0.0, 0.0, 1.0)",105942,"(60.0, 1.0, 0.9980392156862745)",9619,"(60.0, 1.0, 0.996078431372549)",6842,"(180.0, 1.0, 0.9980392156862745)",5577
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600364,8,5252870552808,28,255,177.2926017,23705,0,255,153.5792416,24492,0,255,136.1748706,39974,"(188, 156, 129)",13,"(60.0, 0.0048780487804877875, 0.4019607843137255)",659723,"(13.846153846153824, 0.10924369747899162, 0.4666666666666667)",116447,"(341.45454545454544, 0.6470588235294117, 0.8333333333333333)",5399,"(60.0, 0.017341040462427765, 0.3392156862745098)",2855,"(11.249999999999961, 0.0784313725490196, 0.4)",1836,"(30.0, 0.12499999999999997, 0.7490196078431373)",1670,"[27.457627118644076, 0.30569948186528506, 0.6215686274509804]",114535,11591,0,623442,156815,0,47749,2310,0,916,0,0,185,0,0,179,0,0,254,0,0,7985,45,0,0,0,0.09333333333,0.3037974684,0.3939393939,1,47.62687098,0.2638440507,0.6129368049,1,618,0.06666666667,2,0.4843137255,0.662745098,0.7058823529,17488,16,"(0.0, 0.06748466257668714, 0.3196078431372549)",2755,"(0.0, 0.06586826347305383, 0.32745098039215687)",2741,"(28.61538461538462, 0.41401273885350315, 0.692156862745098)",2670,"(29.090909090909093, 0.4074074074074074, 0.6823529411764706)",2599
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52528705528,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA7FD5C710>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698600386,9,5252870552809,56,255,168.6069443,9606,0,245,130.3735301,12913,0,224,129.2822353,13862,"(133, 125, 123)",42,"(11.999999999999996, 0.2941176470588236, 0.6)",228479,"(345.20547945205476, 0.45911949685534614, 0.6882352941176471)",227498,"(351.42857142857144, 0.05737704918032784, 0.4784313725490196)",166518,"(344.76190476190476, 0.4809160305343512, 0.7431372549019608)",27129,"(27.931034482758612, 0.3717948717948718, 0.6941176470588235)",20441,"(27.857142857142854, 0.35897435897435903, 0.6941176470588235)",16661,"[11.99999999999995, 0.03937007874015751, 0.5019607843137255]",521327,84950,0,176922,29444,35,54959,13597,0,118,0,0,49,0,0,39,0,0,374,0,0,17866,392,0,35,0,0.09547738693,0.2510288066,0.4358974359,1,176.1586794,0.2884200057,0.5716723695,0.9117647059,30,0.1156862745,3,0.4470588235,0.5705882353,0.6980392157,6336,4,"(0.0, 0.05882352941176474, 0.33333333333333337)",2112,"(0.0, 0.06586826347305383, 0.32745098039215687)",2051,"(0.0, 0.05747126436781605, 0.3411764705882353)",2037,"(0.0, 0.06748466257668714, 0.3196078431372549)",1815
